,passage_id,delay,onset,is_gesture,word,bin_id,pos_prev,lemma,word_length,surprisal_prev,word_seq,word_mapped,is_seg,surprisal_2gram,surprisal_3gram,surprisal_4gram,surprisal_5gram,surprisal_6gram,surprisal_bert,surprisal_gpt2
1467,38-G,0.04,10.739,TRUE,the,2912,0,the,3,2.904,33,the,False,1.880865138671577,1.0083742185602944,1.558842802143557,1.495354471103514,1.495354471103514,7.285871505737305,7.782849
1468,38-G,0.04,10.857,TRUE,lift,2913,1,lift,4,9.281,34,lift,False,10.15183398060204,10.61516572466872,10.926441246998138,10.876219544070242,10.876219544070242,1.7269797325134275,2.770358
1469,38-G,0.04,11.611,TRUE,so,2914,1,so,2,5.952,36,so,False,5.91708138071684,4.203613134806521,3.776098157461962,3.5086844155792987,3.5086844155792987,9.87484359741211,4.125201
1470,38-G,0.04,11.909,TRUE,unless,2915,0,unless,6,8.837,37,unless,False,8.405349310185937,10.137537467761826,10.207488380368376,10.256388141705024,10.195733640604356,0.0486706756055355,0.49419653
1471,38-G,0.04,12.468,TRUE,every,2916,0,every,5,7.54,38,every,False,9.97204663031818,10.085927945754747,10.078367406055978,10.014879075015935,10.014879075015935,0.5169411301612854,8.210946
1472,38-G,0.04,12.851,TRUE,guard,2917,1,guard,5,7.947,39,guard,False,10.453978883103549,10.128019268713228,10.128019268713228,10.128019268713228,10.128019268713228,4.448139667510986,4.443801
1473,38-G,0.04,13.273,TRUE,in,2918,0,in,2,4.032,40,in,False,3.672650189177231,4.172661969547528,4.109221674175772,4.109221674175772,4.109221674175772,0.5362487435340881,2.9536543
1474,38-G,0.04,13.399,TRUE,this,2919,0,this,4,5.523,41,this,False,5.2113116973811735,6.571439723488303,6.094962675683089,6.094962675683089,6.094962675683089,2.696621894836426,7.5915475
1475,38-G,0.04,13.533,TRUE,building,2920,1,building,8,7.945,42,building,False,7.00028130874617,6.067876597539198,5.915308178333233,5.915308178333233,5.915308178333233,0.1675629019737243,8.357837
1476,38-G,0.04,14.443,TRUE,was,2921,0,be,3,3.585,43,was,False,2.4906834373600786,1.8175931053835896,2.915227065509198,2.930886144391549,2.930886144391549,2.6644864082336426,5.7676783
1477,38-G,0.04,14.77,TRUE,in,2922,1,in,2,4.005,44,in,False,4.453253130444093,4.032848529964076,5.135565212773468,5.175998618952228,5.115344117851559,0.5569582581520081,3.538648
1478,38-G,0.04,14.969,TRUE,on,2923,0,on,2,4.78,45,on,False,7.4123889141102,7.488583365635869,7.902973625956876,7.562808080272257,7.562808080272257,1.3440027236938477,3.422065
1479,38-G,0.04,15.093,TRUE,the,2924,0,the,3,2.852,46,the,False,1.2074440468077434,1.1145611120283414,0.5107597268382219,0.6135231525386775,0.6135231525386775,0.10368213057518,1.3226327
1480,38-G,0.04,15.164,TRUE,plan,2925,1,plan,4,8.102,47,plan,False,8.216983064035633,8.928195874811998,4.388341296685569,1.2054003349893003,1.8215981821605565,0.0118630398064851,1.7161003
1481,38-G,0.04,16.393,TRUE,how,2926,0,how,3,6.964,49,how,False,9.078602414455537,9.751687531130894,10.23356049417712,10.0470602278726,9.98640572677193,3.9390926361083984,5.8326826
1482,38-G,0.04,16.641,TRUE,did,2927,0,do,3,5.35,50,did,False,7.218137612370959,4.402983391847911,4.315469815447197,4.315469815447197,4.315469815447197,0.0531691201031208,1.745234
1483,38-G,0.04,16.78,TRUE,they,2928,0,-PRON-,4,inf,51,they,False,6.404570948588663,2.838091114885112,2.6413861512097934,2.709006373191079,2.709006373191079,0.2910133004188537,3.8299773
1484,38-G,0.04,16.971,TRUE,do,2929,0,do,2,5.31,52,do,False,4.741708965442066,4.433640853306524,4.478391430861347,4.527291466687529,4.466637240076393,0.7865281105041504,1.8458078
1485,38-G,0.04,17.166,TRUE,it,2930,0,-PRON-,2,inf,53,it,False,3.039199714139409,4.542142448384533,3.857546338650516,3.794058007610473,3.794058007610473,0.6247453093528748,4.269448
1486,39-G,0.04,0.461,TRUE,according,2980,1,accord,9,8.575,1,according,False,5.2688370178048896,5.268833174951427,5.268833174951427,5.268833174951427,5.268833174951427,0.0574540756642818,7.0921226
1487,39-G,0.04,1.041,TRUE,to,2981,0,to,2,2.058,2,to,False,0.0005185756645724,0.0004999695497267,0.0004747444575419,0.0004747444575419,0.0004747444575419,0.0002710451954044,0.0057101226
1488,39-G,0.04,1.148,TRUE,the,2982,0,the,3,2.327,3,the,False,1.880865138671577,1.5456360127496174,1.3102667279361495,1.3092261381162964,1.3092261381162964,0.1529959738254547,1.5065272
1489,39-G,0.04,1.275,TRUE,prison,2983,1,prison,6,9.555,4,prison,False,8.757267948697377,8.623944539633738,9.379386397852102,9.267261815427153,9.24497765717472,6.292786598205566,9.94229
1490,39-G,0.04,1.664,TRUE,officers,2984,1,officer,8,7.318,5,officers,False,4.662864591964176,4.751040511608179,4.709260459780197,4.653073001340644,4.653073001340644,4.546017646789551,6.2412934
1491,39-G,0.04,2.37,TRUE,their,2985,0,-PRON-,5,inf,7,their,False,7.032144053744476,6.834319447263781,6.745737832089907,6.682248952070799,6.682248952070799,5.522591590881348,5.4520597
1492,39-G,0.04,2.627,TRUE,transporter,2986,1,transporter,11,12.547,8,transporter,False,13.025493449181848,13.259314613028822,13.328526599812358,13.265038268772315,13.265038268772315,2.439175605773926,14.217511
1493,39-G,0.04,3.413,TRUE,was,2987,0,be,3,3.433,9,was,False,4.840086563072,4.747936034989202,4.684495465127912,4.684495465127912,4.684495465127912,2.5100064277648926,1.7067965
1494,39-G,0.04,3.585,TRUE,forced,2988,1,force,6,7.672,10,forced,False,5.791287219545203,6.0675373284763285,6.004097307594105,6.004097307594105,6.004097307594105,0.0186603516340255,5.774618
1495,39-G,0.04,4.155,TRUE,off,2989,0,off,3,7.61,11,off,False,6.049844831133023,5.9367897291909815,5.259341326898003,5.259341326898003,5.259341326898003,3.6232757568359375,3.626814
1496,39-G,0.04,4.447,TRUE,the,2990,0,the,3,2.717,12,the,False,1.4474339511760783,0.4172210365643251,0.6063473099204986,0.5139221550598674,0.5139221550598674,0.1772764772176742,1.5039989
1497,39-G,0.04,4.57,TRUE,road,2991,1,road,4,8.617,13,road,False,6.84811529119568,4.6468371481284505,3.2813807312054437,2.1231390704445543,1.997949197979962,0.0591534227132797,5.200187
1498,39-G,0.04,5.442,TRUE,by,2992,0,by,2,5.084,14,by,False,5.0636302898219165,4.952193029187766,3.2187287697726528,5.954464110225104,5.976442487137701,2.109369993209839,1.7498882
1499,39-G,0.04,5.669,TRUE,the,2993,0,the,3,2.75,15,the,False,1.4920590870142898,1.8141619862202645,1.9578471006676128,1.974258006381032,1.7510998001803066,0.2743947207927704,1.4404767
1500,39-G,0.04,5.773,TRUE,vehicle,2994,1,vehicle,7,7.487,16,vehicle,False,8.882764014236106,9.331867867845842,9.212601067770516,9.23529256849002,9.174638616368416,1.0394151210784912,5.1803617
1501,39-G,0.04,6.232,TRUE,you,2995,0,-PRON-,3,inf,17,you,False,10.186060629459108,11.066032350059809,10.94006361354514,10.895045134206043,10.895045134206043,1.975373148918152,9.137248
1502,39-G,0.04,6.463,TRUE,see,2996,1,see,3,6.88,18,see,False,4.48993069634191,4.90614850797407,4.90614850797407,4.90614850797407,4.90614850797407,3.14512300491333,3.331463
1503,39-G,0.04,6.81,TRUE,there,2997,1,there,5,6.373,19,there,False,7.362044239871492,7.910101021172469,7.565917497702829,7.565917497702829,7.565917497702829,2.257270336151123,5.2014837
1504,39-G,0.04,7.533,TRUE,driven,2998,1,drive,6,7.579,21,driven,False,10.289177563366962,11.110097801740096,10.72869788941923,10.72869788941923,10.72869788941923,0.0594255253672599,8.995845
1505,39-G,0.04,7.876,TRUE,by,2999,0,by,2,5.094,22,by,False,1.4135597468794645,0.4019178333615937,0.4315465423614668,0.4315465423614668,0.4315465423614668,0.9165992736816406,0.69466966
1506,39-G,0.04,8.089,TRUE,two,3000,0,two,3,6.787,23,two,False,5.250409437492034,3.6893751109164783,5.064429054363139,5.01150417851361,5.01150417851361,0.0028131932485848,4.5364637
1507,39-G,0.04,8.495,TRUE,men,3001,1,man,3,7.134,24,men,False,4.800999802542463,4.394435513298702,4.943618525153849,4.479973863019472,4.479973863019472,0.3527509570121765,1.6803648
1508,39-G,0.04,8.88,TRUE,in,3002,0,in,2,3.757,25,in,False,3.1518529634050423,3.557046177431138,3.569086386309547,3.529323009081001,3.529323009081001,0.2275870442390442,2.4457107
1509,39-G,0.04,9.081,TRUE,motorcycle,3003,1,motorcycle,10,10.19,26,motorcycle,False,12.335135804148774,12.89816214662504,12.968960682909698,13.048657071898225,12.988002570797557,0.0874372720718383,7.3249655
1510,39-G,0.04,9.849,TRUE,gear,3004,1,gear,4,9.474,27,gear,False,7.492596951588361,3.658997079802527,3.6527958122714983,3.6527958122714983,3.6527958122714983,4.6375813484191895,2.4135952
1511,39-G,0.04,10.515,TRUE,same,3005,1,same,4,7.413,29,same,False,11.59901636212106,11.67523112587218,11.473994065516406,11.473994065516406,11.473994065516406,0.2839237153530121,8.921445
1512,39-G,0.04,11.04,TRUE,as,3006,0,as,2,4.871,30,as,False,3.797621430728736,1.5158877978692855,1.3670509266205877,1.3670509266205877,1.3670509266205877,6.11212158203125,1.6484452
1513,39-G,0.04,11.261,TRUE,the,3007,0,the,3,2.862,31,the,False,1.9343834608915944,1.0943237536015982,1.7068758307946714,1.6843863543715043,1.6843863543715043,0.0391651950776577,1.1170667
1514,39-G,0.04,11.378,TRUE,ambush,3008,1,ambush,6,11.603,32,ambush,False,10.837796499231658,11.666272885471034,11.729305563886188,11.53026222387868,11.469607722778012,0.1351066082715988,11.413317
1515,39-G,0.04,12.64,TRUE,denton,3009,0,Denton,6,14.084,34,denton,False,12.801455092293343,12.827717152858972,13.206900287710797,12.8468227223185,12.8468227223185,1.4452931880950928,7.5904007
1516,39-G,0.04,13.155,TRUE,made,3010,1,make,4,6.16,35,made,False,8.275790799557832,8.078410317141639,8.014970296259415,8.014970296259415,8.014970296259415,12.341378211975098,7.296109
1517,39-G,0.04,13.563,TRUE,her,3011,0,-PRON-,3,inf,36,her,False,4.020148448248176,4.112139497912263,4.112139497912263,4.112139497912263,4.112139497912263,3.2609925270080566,6.468457
1518,39-G,0.04,13.746,TRUE,escape,3012,1,escape,6,8.835,37,escape,False,7.814148264077639,5.199572329031006,5.56993007641569,5.56993007641569,5.56993007641569,5.254755973815918,5.9474473
1519,40-G,0.04,0.239,TRUE,once,3046,0,once,4,7.937,1,once,False,7.063705958214541,7.063680705177499,7.063680705177499,7.063680705177499,7.063680705177499,0.7209488153457642,7.5925155
1520,40-G,0.04,0.47,TRUE,the,3047,0,the,3,2.897,2,the,False,1.4229754240874624,1.2149322585145514,1.2145405619508662,1.2145405619508662,1.2145405619508662,0.5480789542198181,2.7419298
1521,40-G,0.04,0.549,TRUE,crush,3048,1,crush,5,11.115,3,crush,False,12.836297695662616,12.282348173065778,12.252297058985707,12.207144628754476,12.207144628754476,5.555904388427734,11.403368
1522,40-G,0.04,0.959,TRUE,had,3049,0,have,3,5.16,4,had,False,6.764682550683059,4.094869988939414,4.25262296644593,4.25262296644593,4.25262296644593,0.0858721137046814,3.873992
1523,40-G,0.04,1.12,TRUE,developed,3050,1,develop,9,7.939,5,developed,False,5.863873231669186,6.077151049882433,6.181613531481376,6.118125200441333,6.118125200441333,7.340838432312012,5.967357
1524,40-G,0.04,1.655,TRUE,at,3051,0,at,2,5.379,6,at,False,4.671123433035067,5.026046633975449,4.707678302111604,4.707678302111604,4.707678302111604,2.5570085048675537,5.172742
1525,40-G,0.04,1.71,TRUE,the,3052,0,the,3,2.843,7,the,False,1.106873003319078,1.1321860849465115,0.7910499442729714,0.7692185565053304,0.7692185565053304,0.0228200070559978,1.0415171
1526,40-G,0.04,1.853,TRUE,turnstiles,3053,1,turnstile,10,15.063,8,turnstiles,False,12.90392313294503,11.904974473215924,11.833146052203205,11.814859559510344,11.754205058409674,0.0031522843055427,7.0440993
1527,40-G,0.04,2.658,TRUE,the,3054,0,the,3,2.903,9,the,False,6.858495936357172,7.180217432356951,7.293174816025222,7.229686484985179,7.229686484985179,0.000433946843259,4.1905074
1528,40-G,0.04,2.775,TRUE,police,3055,1,police,6,9.027,10,police,False,7.527227649038105,7.897038613272922,7.897038613272922,7.897038613272922,7.897038613272922,2.297759532928467,0.6435089
1529,40-G,0.04,3.543,TRUE,opened,3056,1,open,6,6.76,11,opened,False,7.517551892997527,8.398793402178187,7.830641242161445,7.830641242161445,7.830641242161445,0.4239711463451385,4.2806726
1530,40-G,0.04,4.03,TRUE,an,3057,0,an,2,5.38,12,an,False,5.079145536188942,6.166371127710219,6.01384443091328,5.950356099873237,5.950356099873237,3.204343318939209,7.022449
1531,40-G,0.04,4.262,TRUE,exit,3058,1,exit,4,8.2,13,exit,False,7.842555185854644,8.244877788343935,8.11299435137076,8.11299435137076,8.11299435137076,0.875055730342865,5.414913
1532,40-G,0.04,4.65,TRUE,gate,3059,1,gate,4,7.249,14,gate,False,7.939143111728988,9.63385246846004,9.3422830986885,9.3422830986885,9.3422830986885,0.9576717615127563,3.232477
1533,40-G,0.04,4.997,TRUE,to,3060,0,to,2,3.436,15,to,False,2.940698047240528,3.646696654846771,3.583256359475015,3.583256359475015,3.583256359475015,2.4687376022338867,6.8738875
1534,40-G,0.04,5.115,TRUE,relieve,3061,1,relieve,7,10.999,16,relieve,False,7.914870002319958,8.403072693998688,7.990691697059725,7.990691697059725,7.990691697059725,0.0827265232801437,2.8692913
1535,40-G,0.04,5.681,TRUE,the,3062,0,the,3,2.823,17,the,False,0.8441420528705211,0.7514328013431666,0.9379100791492948,0.9379100791492948,0.9379100791492948,0.0003081085451412,1.9154744
1536,40-G,0.04,5.745,TRUE,pressure,3063,1,pressure,8,7.456,18,pressure,False,8.798416125620241,2.847836865756621,2.729063323372215,2.768652399747264,2.768652399747264,1.4350533485412598,7.2158194
1537,40-G,0.04,6.94,TRUE,two,3064,0,two,3,7.043,20,two,False,6.0475418639506,6.699440231526724,6.9031762445915295,6.932877110027407,6.954855486940005,4.224271774291992,3.9777172
1538,40-G,0.04,7.222,TRUE,thousand,3065,0,thousand,8,8.818,21,thousand,False,6.62036528684106,6.20478319296748,6.227327567297261,6.163839236257218,6.163839236257218,0.0007886160165071,8.881037
1539,40-G,0.04,7.65,TRUE,fans,3066,1,fan,4,8.646,22,fans,False,5.303819061856959,5.7591812768206,5.882933784845292,5.839047300340561,5.839047300340561,2.001251220703125,6.2986493
1540,40-G,0.04,8.15,TRUE,went,3067,1,go,4,6.18,23,went,False,7.586077106969332,7.534717919416411,7.484227216746111,7.484227216746111,7.484227216746111,2.555487632751465,6.450385
1541,40-G,0.04,8.41,TRUE,through,3068,0,through,7,6.272,24,through,False,3.2675041873508226,3.6763083111844015,3.642408030382148,3.642408030382148,3.642408030382148,5.289985179901123,5.973781
1542,40-G,0.04,8.807,TRUE,this,3069,0,this,4,5.658,25,this,False,5.340020388414906,4.7515905886324425,4.847838696464851,4.847838696464851,4.847838696464851,4.656548500061035,4.34938
1543,40-G,0.04,9.089,TRUE,gate,3070,1,gate,4,7.121,26,gate,False,8.559201791427585,7.015012613006759,7.380774856628852,7.260749367484131,7.260749367484131,0.0953072756528854,1.3709434
1544,40-G,0.04,9.76,TRUE,and,3071,0,and,3,3.288,27,and,False,2.8816904833382555,3.536596158238652,3.6061227100270816,3.5426343789870387,3.5426343789870387,4.206454753875732,5.827676
1545,40-G,0.04,9.931,TRUE,followed,3072,1,follow,8,7.317,28,followed,False,8.25979849038234,5.93276900651063,6.114243369464713,6.114243369464713,6.114243369464713,0.0924171432852745,2.2652764
1546,40-G,0.04,10.31,TRUE,the,3073,0,the,3,2.802,29,the,False,2.3679380314322063,1.8215427352748768,1.92918874647832,1.865700415438277,1.865700415438277,0.0180931836366653,1.7153351
1547,40-G,0.04,10.408,TRUE,sign,3074,1,sign,4,7.639,30,sign,False,10.270226806004082,10.421568256997242,10.532518024220668,10.417652938297588,10.417652938297588,0.8048584461212158,6.250908
1548,40-G,0.04,10.832,TRUE,in,3075,0,in,2,4.038,31,in,False,4.36680320098401,3.928173318977007,3.614328849107624,3.614328849107624,3.614328849107624,0.1053001582622528,0.8798011
1549,40-G,0.04,10.977,TRUE,front,3076,1,front,5,7.904,32,front,False,5.976815243923605,3.499827187326324,2.691932575255305,2.885911308888212,2.885911308888212,7.221264839172363,5.688763
1550,40-G,0.04,11.356,TRUE,of,3077,0,of,2,3.48,33,of,False,0.9928802451320824,0.0638090977928241,0.0601380490442051,0.0523632531092803,0.0557305062782794,0.0011403016978874,3.4398499
1551,40-G,0.04,11.51,TRUE,them,3078,0,-PRON-,4,inf,34,them,False,5.772725688340211,4.0463369456189415,3.817559801431588,3.735894773511912,3.757873424914042,0.0006249382277019,1.5183525
1552,40-G,0.04,12.092,TRUE,to,3079,0,to,2,3.39,35,to,False,2.003593526248399,3.4803370580309694,3.8324986197791735,3.8288116763710303,3.759492364180066,0.006041360553354,0.37175265
1553,40-G,0.04,12.216,TRUE,the,3080,0,the,3,2.8,36,the,False,1.880865138671577,2.4405819608476667,2.290456772975523,2.4836534859287243,2.505632137330855,0.2270136028528213,0.8860692
1554,40-G,0.04,12.335,TRUE,already,3081,1,already,7,7.955,37,already,False,9.875519641120174,8.704472631907455,8.903154194710382,8.988583572086526,8.872874156359735,0.6086527109146118,2.59635
1555,40-G,0.04,12.907,TRUE,crowded,3082,1,crowd,7,8.508,38,crowded,False,7.204926980123556,4.625248546352807,4.867869844629879,4.771081541396397,4.771081541396397,0.0443390570580959,1.2768505
1556,40-G,0.04,13.41,TRUE,pens,3083,1,pen,4,9.771,39,pens,False,13.114812343241535,13.184428378617746,13.317142969897043,13.253654638857,13.253654638857,3.716244697570801,10.346992
1557,40-G,0.04,14.013,TRUE,on,3084,0,on,2,4.508,40,on,False,3.886928796228037,3.727518176431335,3.727518176431335,3.727518176431335,3.727518176431335,2.1417150497436523,1.3804917
1558,40-G,0.04,14.293,TRUE,the,3085,0,the,3,2.825,41,the,False,1.2074440468077434,1.356292309372064,1.3256773937910764,1.3256773937910764,1.3256773937910764,7.88990306854248,9.994767
1559,40-G,0.04,14.374,TRUE,terrace,3086,1,terrace,7,10.978,42,terrace,False,11.098347453808604,10.138039234628272,9.845939551078846,9.782451220038803,9.782451220038803,5.435688495635986,3.6422985
1560,41-G,0.04,0.602,TRUE,i,3129,0,-PRON-,1,inf,1,i,False,6.294092205403979,6.29394453003519,6.29394453003519,6.29394453003519,6.29394453003519,2.009953737258911,3.999943
1561,41-G,0.04,0.774,TRUE,had,3130,0,have,3,4.618,2,had,False,3.844311551324203,3.488356269739494,3.486253405426675,3.486253405426675,3.486253405426675,0.4688873887062073,3.7857406
1562,41-G,0.04,0.896,TRUE,a,3131,0,a,1,3.326,3,a,False,2.489413923269648,2.15181512920873,1.9563249189619951,1.941425489862404,1.941425489862404,0.0053592110052704,1.7087955
1563,41-G,0.04,0.945,TRUE,friend,3132,1,friend,6,7.729,4,friend,False,6.7980215003901945,7.371224267815352,5.0191476140513664,3.699029182283944,4.143128542726821,1.0339750051498413,3.4587379
1564,41-G,0.04,1.31,TRUE,once,3133,1,once,4,7.874,5,once,False,7.516509930730008,6.986322967010696,6.4178908276702265,6.51380460725136,6.535782984163958,2.7855653762817383,5.924527
1565,41-G,0.04,1.745,TRUE,who,3134,0,who,3,5.489,6,who,False,9.043079626023326,8.71260191391874,8.817064395517683,8.753575515498573,8.753575515498573,0.2559061050415039,1.5645107
1566,41-G,0.04,1.866,TRUE,had,3135,0,have,3,4.179,7,had,False,2.1050330546196854,2.9179395710749567,2.9179395710749567,2.9179395710749567,2.9179395710749567,1.6670233011245728,2.2630692
1567,41-G,0.04,2.16,TRUE,a,3136,0,a,1,3.46,8,a,False,2.489413923269648,3.622278889453816,3.728405052112672,3.728405052112672,3.728405052112672,0.1236817762255668,1.2950943
1568,41-G,0.04,2.269,TRUE,cactus,3137,1,cactus,6,13.741,9,cactus,False,11.954581319589751,12.990665119268296,13.069032978916782,12.835040533601171,12.835040533601171,2.264974000354414e-06,8.34835
1569,41-G,0.04,3.434,TRUE,for,3138,0,for,3,4.529,11,for,False,5.330678411646536,5.475365687379109,5.579828168978052,5.516339837938009,5.516339837938009,0.00483273062855,8.316419
1570,41-G,0.04,3.562,TRUE,fifteen,3139,0,fifteen,7,11.117,12,fifteen,False,8.561417470938494,8.384936621569947,8.066747256881662,8.066747256881662,8.066747256881662,0.0294551849365234,6.655854
1571,41-G,0.04,4.097,TRUE,years,3140,1,year,5,5.86,13,years,False,2.147812522837561,0.4842250295438776,0.4269986282216705,0.4150376095735513,0.4150376095735513,4.016980171203613,7.266931
1572,41-G,0.04,4.465,TRUE,he,3141,0,-PRON-,2,inf,14,he,False,5.212472239126977,5.529623484401207,3.315237917151007,3.0067586196949327,3.299242863080183,0.011211609467864,0.3205086
1573,41-G,0.04,4.657,TRUE,had,3142,0,have,3,4.332,15,had,False,2.6331404856364893,2.3511595842340114,2.5783636289073635,2.6272636647335457,2.6492423161356764,0.0417480394244194,1.4086531
1574,41-G,0.04,4.956,TRUE,that,3143,0,that,4,4.512,16,that,False,7.546194875772968,7.748002325378451,7.590787347356745,7.482506716352853,7.482506716352853,1.6686609983444214,1.0138813
1575,41-G,0.04,5.126,TRUE,cactus,3144,1,cactus,6,7.121,17,cactus,False,15.257650017781808,14.786844472708804,14.915148566170798,14.806688967991349,14.806688967991349,3.908992290496826,6.9267116
1576,41-G,0.04,5.754,TRUE,sitting,3145,1,sit,7,8.455,18,sitting,False,10.522892225275108,10.383171563153832,10.383171563153832,10.383171563153832,10.383171563153832,1.549719513604941e-06,2.8776836
1577,41-G,0.04,6.312,TRUE,on,3146,0,on,2,4.602,19,on,False,1.5372198891762796,1.7494712537806258,1.7494712537806258,1.7494712537806258,1.7494712537806258,1.311301275563892e-06,0.015642563
1578,41-G,0.04,6.486,TRUE,his,3147,0,-PRON-,3,inf,20,his,False,4.037861806795994,3.2359960828292382,3.168589413704678,3.168589413704678,3.168589413704678,1.5142498016357422,5.1868496
1579,41-G,0.04,6.652,TRUE,windowsill,3148,1,windowsill,10,13.017,21,windowsill,False,18.19895798076481,18.638254323358098,18.73491636140637,18.592656122125167,18.592656122125167,0.0257592052221298,1.0520476
1580,41-G,0.04,7.357,TRUE,until,3149,0,until,5,7.41,22,until,False,7.490789163523588,7.4519170538089075,7.4519170538089075,7.4519170538089075,7.4519170538089075,0.3518062233924866,0.563697
1581,41-G,0.04,8.124,TRUE,one,3150,0,one,3,5.866,23,one,False,6.200380929836167,6.107175263988263,6.107175263988263,6.107175263988263,6.107175263988263,0.0109073147177696,7.8515697
1582,41-G,0.04,8.384,TRUE,day,3151,1,day,3,6.762,24,day,False,4.796955473762267,2.833050114610354,3.0867229104677314,3.0867229104677314,3.0867229104677314,0.0003868784988299,0.023709938
1583,41-G,0.04,9.001,TRUE,someone,3152,1,someone,7,7.916,25,someone,False,10.232993947780871,8.4904849837617,8.45083771560564,8.322467195676646,8.322467195676646,0.4708102941513061,6.171036
1584,41-G,0.04,9.4,TRUE,bought,3153,1,buy,6,7.794,26,bought,False,11.05614194320437,10.729929798443631,10.834391731063509,10.770903400023466,10.770903400023466,2.9360830783843994,3.6717894
1585,41-G,0.04,9.606,TRUE,him,3154,0,-PRON-,3,inf,27,him,False,4.276590294515124,4.42480970155919,4.42480970155919,4.42480970155919,4.42480970155919,0.1791661232709884,0.23866126
1586,41-G,0.04,9.976,TRUE,a,3155,0,a,1,3.547,28,a,False,3.349755250423595,0.6332573030289274,0.927855115818786,0.927855115818786,0.927855115818786,2.995938301086426,3.858202
1587,41-G,0.04,10.014,TRUE,second,3156,1,second,6,8.106,29,second,False,5.339460429767451,4.647053994859572,5.017770225574441,4.911700333269864,4.911700333269864,2.461927890777588,5.7327976
1588,41-G,0.04,10.367,TRUE,cactus,3157,1,cactus,6,7.12,30,cactus,False,14.879074053777126,14.744563202993444,14.7173612902666,14.60774773809014,14.60774773809014,0.0051535856910049,1.5916232
1589,41-G,0.04,11.746,TRUE,within,3158,0,within,6,8.136,32,within,False,7.297348703865023,6.91577696109646,6.8523369402142364,6.8523369402142364,6.8523369402142364,4.032938480377197,5.301478
1590,41-G,0.04,12.021,TRUE,six,3159,0,six,3,8.561,33,six,False,4.18702024253268,4.024651449038124,4.026462805466828,4.026462805466828,4.026462805466828,2.145764938177308e-06,2.872162
1591,41-G,0.04,12.486,TRUE,months,3160,1,month,6,7.333,34,months,False,2.650009788870129,0.7010949207204016,0.6600284044336248,0.7319733462531326,0.7319733462531326,1.9073468138230965e-06,0.006683259
1592,41-G,0.04,12.954,TRUE,he,3161,0,-PRON-,2,inf,35,he,False,5.573120193768983,5.48583581612838,2.905579307400993,2.6665788005545945,2.50480894322119,0.0012999664759263,1.9778398
1593,41-G,0.04,13.092,TRUE,had,3162,0,have,3,4.569,36,had,False,2.6331404856364893,2.42302808071856,2.452287292495735,2.599808123678148,2.621786775080279,3.478977680206299,6.8899217
1594,41-G,0.04,13.202,TRUE,to,3163,0,to,2,3.5,37,to,False,3.0962954584438767,3.159969893387338,3.874045081014516,3.922945116840698,3.8622908902295614,1.123947024345398,3.8077478
1595,41-G,0.04,13.376,TRUE,move,3164,1,move,4,7.641,38,move,False,5.985307950076669,4.88920481807697,5.086439272061573,4.843472665951903,4.843472665951903,0.5941537618637085,0.28775978
1596,41-G,0.04,13.64,TRUE,to,3165,0,to,2,3.456,39,to,False,1.8789603185568649,1.882209862894067,1.1306385815814688,1.358380762984397,1.3482253364847865,0.137360543012619,0.9230554
1597,41-G,0.04,13.746,TRUE,a,3166,0,a,1,3.59,40,a,False,3.6096740556058897,2.476570558017488,2.137748501352461,2.98838676075729,2.922392340280354,0.9149924516677856,1.104727
1598,41-G,0.04,13.871,TRUE,bigger,3167,1,big,6,7.758,41,bigger,False,8.764588035565183,8.365408338229498,5.40493496706876,5.334990642211004,5.385834887399892,0.0134427137672901,4.5669503
1599,41-G,0.04,14.192,TRUE,house,3168,1,house,5,7.588,42,house,False,6.9823670238601485,5.711037459658016,5.8001658579817565,5.877399526879615,5.899377903792212,0.0139331761747598,3.6391602
1600,41-G,0.04,14.967,TRUE,so,3169,0,so,2,5.964,43,so,False,7.348977989118482,7.163352246466308,7.26781472806525,7.204326397025207,7.204326397025207,1.2474838495254517,1.9582086
1601,41-G,0.04,15.066,TRUE,that,3170,0,that,4,4.618,44,that,False,2.1441268146323167,1.6424696067560558,1.8617979977466768,1.8617979977466768,1.8617979977466768,0.0212623234838247,1.229016
1602,41-G,0.04,15.13,TRUE,they,3171,0,-PRON-,2,inf,45,he,True,2.832779467930751,2.392693693440366,2.554556053746414,2.491067722706371,2.491067722706371,1.713912010192871,3.806998
1603,41-G,0.04,15.258,TRUE,had,3172,0,have,3,4.587,46,had,False,2.6331404856364893,1.941771072184534,3.9888722873820326,4.08041125278516,4.08041125278516,0.9518889784812928,1.3970419
1604,41-G,0.04,15.472,TRUE,space,3173,1,space,5,8.25,47,space,False,9.655129799105188,11.391871189055577,12.253779302464263,12.069938290756085,12.009283789655417,0.08098104596138,3.4916801
1605,41-G,0.04,16.029,TRUE,for,3174,0,for,3,4.525,48,for,False,2.7915151819354,0.3980676373036597,0.4234826231702443,0.4234826231702443,0.4234826231702443,0.0162753965705633,1.7541555
1606,41-G,0.04,16.189,TRUE,his,3175,0,-PRON-,3,inf,49,his,False,3.62430791608224,3.930296770004806,3.9440824578239817,3.904556514041538,3.904556514041538,0.0662027299404144,0.42411697
1607,41-G,0.04,16.367,TRUE,cactus,3176,1,cactus,6,7.167,50,cactus,False,15.30542107815849,15.73259596297158,15.654891270034982,15.59140293899494,15.59140293899494,0.0597629137337207,4.612914
